Date,Country,Agency/PMD (af_prt),Media Source (pid),Campaign (c),Clicks,Conversions,Conversion Type,Conversion Rate,Sessions,Loyal Users,Loyal Users/Installs,Total Revenue,Total Cost,ROI,ARPU,Average eCPI,booking_confirmed (Unique users),booking_confirmed (Event counter),booking_confirmed (Sales in INR),booking_done_10_fos (Unique users),booking_done_10_fos (Event counter),booking_done_10_fos (Sales in INR),booking_done_11_fos (Unique users),booking_done_11_fos (Event counter),booking_done_11_fos (Sales in INR),booking_done_1_fos (Unique users),booking_done_1_fos (Event counter),booking_done_1_fos (Sales in INR),booking_done_2_fos (Unique users),booking_done_2_fos (Event counter),booking_done_2_fos (Sales in INR),booking_done_3_fos (Unique users),booking_done_3_fos (Event counter),booking_done_3_fos (Sales in INR),booking_done_4_fos (Unique users),booking_done_4_fos (Event counter),booking_done_4_fos (Sales in INR),booking_done_5_fos (Unique users),booking_done_5_fos (Event counter),booking_done_5_fos (Sales in INR),booking_done_6_fos (Unique users),booking_done_6_fos (Event counter),booking_done_6_fos (Sales in INR),booking_done_7_fos (Unique users),booking_done_7_fos (Event counter),booking_done_7_fos (Sales in INR),booking_done_8_fos (Unique users),booking_done_8_fos (Event counter),booking_done_8_fos (Sales in INR),booking_done_9_fos (Unique users),booking_done_9_fos (Event counter),booking_done_9_fos (Sales in INR),button click (Unique users),button click (Event counter),button click (Sales in INR),call_now_clicked (Unique users),call_now_clicked (Event counter),call_now_clicked (Sales in INR),company name entered (Unique users),company name entered (Event counter),company name entered (Sales in INR),dg_locker_aadhaar_otp_shown (Unique users),dg_locker_aadhaar_otp_shown (Event counter),dg_locker_aadhaar_otp_shown (Sales in INR),event_overlay_permission_pop_up_continue_clicked (Unique users),event_overlay_permission_pop_up_continue_clicked (Event counter),event_overlay_permission_pop_up_continue_clicked (Sales in INR),event_overlay_permission_pop_up_dismiss_clicked (Unique users),event_overlay_permission_pop_up_dismiss_clicked (Event counter),event_overlay_permission_pop_up_dismiss_clicked (Sales in INR),event_overlay_permission_pop_up_shown (Unique users),event_overlay_permission_pop_up_shown (Event counter),event_overlay_permission_pop_up_shown (Sales in INR),first_booking_clicked (Unique users),first_booking_clicked (Event counter),first_booking_clicked (Sales in INR),first_booking_done (Unique users),first_booking_done (Event counter),first_booking_done (Sales in INR),instant_kyc_submitted_non_fos (Unique users),instant_kyc_submitted_non_fos (Event counter),instant_kyc_submitted_non_fos (Sales in INR),instant_kyc_success (Unique users),instant_kyc_success (Event counter),instant_kyc_success (Sales in INR),kyc_completed_non_fos (Unique users),kyc_completed_non_fos (Event counter),kyc_completed_non_fos (Sales in INR),load_posting_form_opened (Unique users),load_posting_form_opened (Event counter),load_posting_form_opened (Sales in INR),order_tracking_created_1_fos (Unique users),order_tracking_created_1_fos (Event counter),order_tracking_created_1_fos (Sales in INR),order_tracking_created_1_non_fos (Unique users),order_tracking_created_1_non_fos (Event counter),order_tracking_created_1_non_fos (Sales in INR),order_tracking_created_fos (Unique users),order_tracking_created_fos (Event counter),order_tracking_created_fos (Sales in INR),order_tracking_created_non_fos (Unique users),order_tracking_created_non_fos (Event counter),order_tracking_created_non_fos (Sales in INR),overlay_permission_not_given (Unique users),overlay_permission_not_given (Event counter),overlay_permission_not_given (Sales in INR),page_load (Unique users),page_load (Event counter),page_load (Sales in INR),page_seen (Unique users),page_seen (Event counter),page_seen (Sales in INR),payment_success_fos (Unique users),payment_success_fos (Event counter),payment_success_fos (Sales in INR),recharge_pack_select (Unique users),recharge_pack_select (Event counter),recharge_pack_select (Sales in INR),sales_code_started (Unique users),sales_code_started (Event counter),sales_code_started (Sales in INR),sales_code_success (Unique users),sales_code_success (Event counter),sales_code_success (Sales in INR),start_booking (Unique users),start_booking (Event counter),start_booking (Sales in INR),verify_otp_api_success (Unique users),verify_otp_api_success (Event counter),verify_otp_api_success (Sales in INR)
2024-10-18,IN,,organic,SB_UAC_English_KYC_Completed_Firebase_May'24,,8,other,,363,2,0.22,88.05,448.32,-0.8,29.35,56.04,0,0,0.0,1,5,1.14,1,8,4.91,2,0,0.0,2,10,5.47,2,7,5.38,0,0,0.0,1,3,5.43,2,5,1.4,2,2,5.47,0,0,0.0,2,8,9.49,2,0,0.0,2,1,7.31,1,7,1.95,1,2,5.87,0,0,0.0,2,1,9.37,1,9,8.56,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,7,5.72,0,0,0.0,0,0,0.0,0,0,0.0,2,7,7.5,1,6,2.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,7,9.27,0,0,0.0,2,3,4.41,0,0,0.0,2,4,9.92
2025-01-29,IN,,googleadwords_int,SB_UAC_English_KYC_Completed_Firebase_April'24,491.0,4,new install,0.008146639511201629,321,3,0.6,57.74,221.0,-0.74,14.44,55.25,1,7,5.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,9.87,1,5,9.35,0,0,0.0,2,5,3.13,2,4,5.67,2,1,4.01,0,0,0.0,1,2,4.81,0,0,0.0,1,10,0.99,2,9,9.08,1,2,2.25,1,9,7.53,1,5,1.38,2,3,1.45,1,7,6.62,0,0,0.0,2,6,3.06,1,6,7.31,0,0,0.0,2,8,3.18,1,2,7.95,2,4,1.94,1,0,0.0,2,9,6.49,1,8,3.06,0,0,0.0,0,0,0.0,2,7,2.75,1,8,5.0,2,4,4.71,1,3,2.93,1,6,3.32
2025-01-06,US,,other,SB_UAC_English_KYC_Completed_Firebase_Nov'22,,9,other,,344,3,0.3,94.23,346.56,-0.73,23.56,38.51,1,6,6.43,1,4,8.63,1,1,9.88,2,9,7.34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,6,5.47,2,7,0.83,2,6,5.78,1,0,0.0,0,0,0.0,2,3,0.94,0,0,0.0,1,9,3.69,2,9,8.13,0,0,0.0,2,0,0.0,2,9,4.91,2,10,1.95,1,9,2.74,2,8,4.82,1,0,0.0,2,6,3.7,0,0,0.0,0,0,0.0,1,4,4.12,2,3,6.21,1,3,2.42,0,0,0.0,2,8,4.63,2,6,1.53,0,0,0.0,2,1,6.53,1,4,6.41,2,10,7.64,0,0,0.0
2025-09-13,IN,,organic,SB_UAC_Hindi_KYC_NonFos_Firebase_April'24,,4,re-attribution,,66,4,0.8,24.49,,,4.9,,1,4,1.27,2,9,7.08,0,0,0.0,2,6,3.13,2,0,0.0,2,8,4.29,0,0,0.0,1,9,3.83,1,0,0.0,1,3,8.59,2,4,0.99,0,0,0.0,1,4,5.4,2,4,7.91,1,0,0.0,0,0,0.0,2,4,7.94,1,1,2.38,2,4,9.8,1,6,0.42,0,0,0.0,0,0,0.0,2,7,6.15,1,9,9.16,0,0,0.0,2,2,8.46,0,0,0.0,2,4,0.92,1,5,3.97,1,0,0.0,0,0,0.0,2,2,2.61,1,3,3.65,0,0,0.0,1,5,9.35,2,1,4.41,1,1,4.85,2,8,0.79
2025-07-23,GB,,organic,SB_UAC_English_KYC_NonFos_Firebase_Nov'22,,10,other,,434,3,0.27,96.93,157.71,-0.39,24.23,15.77,2,0,0.0,0,0,0.0,0,0,0.0,2,10,0.86,1,1,1.51,0,0,0.0,1,10,3.73,0,0,0.0,2,8,3.02,2,8,4.65,0,0,0.0,0,0,0.0,2,2,0.73,2,2,4.15,2,7,2.2,2,9,1.97,2,10,4.34,1,8,8.89,2,2,1.68,0,0,0.0,1,8,0.34,1,6,4.12,1,7,0.89,0,0,0.0,1,3,8.74,0,0,0.0,2,5,9.39,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,10,9.33,1,7,5.29,2,10,0.15,2,4,8.43,2,2,7.24,2,1,3.33
2025-03-10,CA,Daniels-Chen,organic,SB_UAC_English_KYC_Completed_Firebase_Nov'22,838.0,8,new install,0.00954653937947494,111,2,0.22,94.81,23.33,3.06,31.6,2.92,0,0,0.0,2,5,5.16,0,0,0.0,1,6,5.82,0,0,0.0,2,10,0.69,0,0,0.0,2,6,7.87,0,0,0.0,1,7,5.34,2,10,9.95,0,0,0.0,1,0,0.0,1,10,2.34,0,0,0.0,2,3,5.55,1,5,6.59,1,10,5.63,2,8,5.86,1,0,0.0,0,0,0.0,1,0,0.0,2,10,8.6,1,0,0.0,2,10,8.49,2,4,4.45,1,6,6.27,1,8,5.5,2,1,1.67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,8,4.37,1,5,2.43,1,1,8.64,2,2,7.44,0,0,0.0
2024-11-10,IN,Mcdowell-Farley,facebook,SB_UAC_English_KYC_Completed_Firebase_April'24,,10,new install,,34,3,0.27,56.96,,,14.24,,2,6,6.23,1,5,6.05,1,4,5.24,0,0,0.0,0,0,0.0,2,10,5.15,1,6,4.26,1,7,7.27,1,5,4.39,1,2,5.0,2,6,8.08,0,0,0.0,1,6,1.65,1,4,2.82,2,10,7.59,2,1,2.08,0,0,0.0,1,1,6.45,2,10,4.78,0,0,0.0,1,8,9.45,1,4,9.84,2,1,0.76,0,0,0.0,1,1,5.18,1,6,7.32,1,10,7.37,0,0,0.0,0,0,0.0,2,9,7.74,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2.33,0,0,0.0,0,0,0.0,1,3,2.05
2025-10-12,GB,,facebook,SB_UAC_English_KYC_Completed_Firebase_Nov'22,,5,new install,,302,2,0.33,64.76,,,21.59,,2,9,5.86,2,9,1.84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,5,0.27,0,0,0.0,1,6,5.45,1,9,7.23,0,0,0.0,2,6,9.25,0,0,0.0,0,0,0.0,1,5,6.17,1,2,9.62,1,4,2.86,1,9,2.05,0,0,0.0,2,0,0.0,1,9,6.99,1,9,0.65,1,7,7.37,2,5,3.25,2,2,9.74,0,0,0.0,2,9,6.22,2,0,0.0,1,6,7.45,0,0,0.0,1,6,8.42,2,9,0.86,0,0,0.0,0,0,0.0,1,0,0.0,1,10,2.2,0,0,0.0,0,0,0.0
2025-08-13,IN,,organic,SB_UAC_English_KYC_NonFos_Firebase_May'24,,8,new install,,469,4,0.44,70.81,,,14.16,,1,6,8.29,0,0,0.0,1,1,3.43,1,2,2.57,2,8,4.58,0,0,0.0,2,4,0.33,0,0,0.0,2,2,4.13,0,0,0.0,0,0,0.0,2,3,0.71,2,1,6.92,2,4,6.9,1,0,0.0,0,0,0.0,0,0,0.0,2,7,3.41,2,6,8.62,2,5,3.12,2,4,7.18,2,1,8.85,0,0,0.0,1,9,6.95,1,5,9.54,2,0,0.0,1,1,0.44,1,8,4.42,0,0,0.0,2,9,2.66,2,1,1.31,1,8,3.5,0,0,0.0,2,0,0.0,2,6,4.29,0,0,0.0,0,0,0.0,2,9,5.08
2025-04-25,US,,organic,SB_UAC_English_KYC_NonFos_Firebase_April'24,232.0,1,re-attribution,0.004310344827586207,321,4,2.0,58.56,16.12,2.63,11.71,16.12,0,0,0.0,2,3,2.11,2,6,9.27,0,0,0.0,2,5,7.57,2,5,1.77,0,0,0.0,2,3,2.56,0,0,0.0,0,0,0.0,2,3,1.9,0,0,0.0,2,10,9.73,0,0,0.0,2,10,5.41,1,6,6.25,0,0,0.0,0,0,0.0,2,6,8.67,2,5,0.47,2,10,2.82,1,2,7.56,0,0,0.0,1,1,8.17,1,10,2.37,2,1,8.82,1,6,1.25,0,0,0.0,1,2,1.85,0,0,0.0,0,0,0.0,1,5,0.42,2,10,0.68,1,3,0.72,2,3,6.41,0,0,0.0,2,9,7.51,0,0,0.0
2025-06-21,IN,,googleadwords_int,SB_UAC_Hindi_KYC_Completed_Firebase_April'24,496.0,5,other,0.010080645161290322,407,1,0.17,7.42,,,3.71,,1,3,0.41,2,9,3.06,0,0,0.0,2,0,0.0,0,0,0.0,1,3,2.64,2,5,8.42,1,5,8.74,0,0,0.0,1,7,5.35,0,0,0.0,2,6,6.89,1,7,8.37,1,3,5.54,1,10,5.4,0,0,0.0,0,0,0.0,1,9,0.62,0,0,0.0,2,1,4.64,2,5,5.28,2,0,0.0,2,6,2.66,2,9,6.91,1,3,4.1,2,2,0.44,1,2,7.28,2,9,2.4,0,0,0.0,2,9,4.26,2,9,1.9,0,0,0.0,1,4,8.37,0,0,0.0,0,0,0.0,0,0,0.0,1,9,8.18,2,8,0.74
2025-05-28,GB,,facebook,SB_UAC_Hindi_KYC_Completed_Firebase_April'24,686.0,9,new install,0.013119533527696793,32,4,0.4,12.44,,,2.49,,1,1,3.64,0,0,0.0,0,0,0.0,0,0,0.0,1,2,5.08,0,0,0.0,2,6,9.03,0,0,0.0,1,0,0.0,0,0,0.0,1,3,5.98,0,0,0.0,2,8,2.88,2,7,8.38,2,6,4.63,2,10,2.72,0,0,0.0,0,0,0.0,2,7,6.39,0,0,0.0,2,2,7.15,0,0,0.0,0,0,0.0,2,1,8.32,2,7,5.37,1,7,6.67,2,8,6.98,2,5,1.24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4.16,1,8,8.18,2,10,6.52,2,9,2.52,2,1,9.96,1,9,3.46
2025-01-25,US,Hughes LLC,facebook,SB_UAC_Hindi_KYC_Completed_Firebase_Nov'22,,7,other,,219,2,0.25,15.29,,,5.1,,2,4,2.26,0,0,0.0,1,4,0.08,1,8,4.12,1,0,0.0,1,1,6.74,0,0,0.0,1,3,1.82,0,0,0.0,0,0,0.0,2,2,2.02,1,6,6.64,2,7,6.45,1,6,0.12,0,0,0.0,2,7,9.98,1,0,0.0,0,0,0.0,2,1,8.9,0,0,0.0,1,9,2.55,1,4,5.3,2,0,0.0,2,7,3.65,1,0,0.0,0,0,0.0,1,8,5.54,1,6,3.96,2,10,1.6,0,0,0.0,1,3,6.96,2,1,0.9,1,4,7.77,0,0,0.0,1,10,6.74,1,1,0.78,1,3,1.66,2,5,3.94
2025-01-04,US,"James, Smith and Reed",facebook,SB_UAC_English_KYC_NonFos_Firebase_April'24,66.0,7,new install,0.10606060606060606,357,2,0.25,81.91,,,27.3,,0,0,0.0,2,5,6.17,0,0,0.0,1,0,0.0,2,2,6.58,1,6,6.23,2,3,5.76,1,6,7.42,2,3,3.3,2,0,0.0,2,0,0.0,1,7,5.79,2,10,8.9,2,10,8.31,1,9,0.28,0,0,0.0,2,9,8.06,0,0,0.0,0,0,0.0,0,0,0.0,1,2,0.61,2,5,5.07,2,3,8.76,1,9,8.56,0,0,0.0,2,5,8.27,2,2,1.91,1,5,7.55,2,8,8.2,2,10,3.66,1,7,7.21,2,8,0.65,0,0,0.0,2,1,8.66,0,0,0.0,0,0,0.0,0,0,0.0,2,10,5.39
2025-03-02,CA,,googleadwords_int,SB_UAC_English_KYC_Completed_Firebase_Nov'22,,3,re-attribution,,433,0,0.0,2.9,240.51,-0.99,2.9,80.17,2,10,6.32,0,0,0.0,0,0,0.0,0,0,0.0,1,6,1.3,0,0,0.0,1,5,3.01,1,3,7.81,2,0,0.0,0,0,0.0,0,0,0.0,2,6,5.38,0,0,0.0,1,1,3.62,0,0,0.0,1,4,8.03,0,0,0.0,1,9,7.07,2,10,0.2,2,2,3.64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2.38,0,0,0.0,0,0,0.0,1,4,2.14,0,0,0.0,0,0,0.0,1,6,4.68,1,4,2.74,0,0,0.0,1,0,0.0,1,3,2.55,0,0,0.0
2025-09-17,CA,,googleadwords_int,SB_UAC_Hindi_KYC_NonFos_Firebase_May'24,,0,new install,,240,1,1.0,17.42,,,8.71,,2,5,1.44,0,0,0.0,0,0,0.0,1,6,1.83,1,8,0.81,0,0,0.0,2,10,7.47,1,1,6.42,0,0,0.0,0,0,0.0,2,1,8.59,1,7,7.39,0,0,0.0,0,0,0.0,1,6,0.12,1,7,2.68,1,10,1.64,2,3,0.1,0,0,0.0,0,0,0.0,2,7,1.39,1,5,8.07,1,5,2.0,2,3,3.89,1,4,1.38,2,9,7.5,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,2,5,6.54,2,7,3.02,2,0,0.0,0,0,0.0,1,8,4.83,0,0,0.0,1,10,1.19,0,0,0.0
2025-03-23,GB,Burke-Benjamin,facebook,SB_UAC_English_KYC_Completed_Firebase_April'24,,0,new install,,360,2,2.0,32.51,,,10.84,,1,8,5.36,2,8,5.75,1,4,5.38,0,0,0.0,1,5,0.39,2,1,4.45,0,0,0.0,0,0,0.0,1,8,3.49,1,8,6.49,1,1,6.05,0,0,0.0,2,7,1.83,2,5,6.98,1,1,0.37,2,6,7.74,2,0,0.0,0,0,0.0,1,10,4.75,2,0,0.0,1,0,0.0,0,0,0.0,2,3,4.91,2,4,4.24,1,0,0.0,2,3,1.56,0,0,0.0,0,0,0.0,2,7,5.46,2,5,9.27,0,0,0.0,1,9,3.91,1,0,0.0,0,0,0.0,0,0,0.0,2,1,9.14,1,0,0.0,1,4,6.68
2024-12-19,GB,,organic,SB_UAC_Hindi_KYC_Completed_Firebase_April'24,,10,new install,,196,3,0.27,40.95,,,10.24,,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,2,10,1.7,1,5,7.03,2,8,6.22,2,1,0.43,0,0,0.0,2,3,7.31,0,0,0.0,2,10,8.86,1,1,7.69,2,3,6.02,1,4,5.4,1,2,0.86,2,8,9.48,0,0,0.0,2,10,1.36,1,1,6.76,2,8,9.15,0,0,0.0,2,7,9.28,0,0,0.0,0,0,0.0,0,0,0.0,1,9,6.31,1,5,0.75,1,8,7.56,1,6,0.62,0,0,0.0,0,0,0.0,0,0,0.0,2,9,2.3,0,0,0.0,2,5,6.81,2,10,2.68
2025-07-23,CA,,googleadwords_int,SB_UAC_English_KYC_Completed_Firebase_April'24,,1,new install,,422,1,0.5,35.78,,,17.89,,0,0,0.0,2,7,1.76,0,0,0.0,1,10,9.23,2,3,3.27,1,6,0.74,1,4,9.25,1,3,9.29,1,6,5.43,2,5,3.21,2,6,5.33,2,7,8.46,2,0,0.0,2,8,8.14,2,1,5.9,0,0,0.0,1,5,2.77,1,5,2.92,1,4,0.32,2,3,7.41,0,0,0.0,2,6,5.4,0,0,0.0,1,3,9.44,2,8,4.6,2,1,1.55,1,7,1.49,2,6,9.62,0,0,0.0,2,5,1.4,2,1,8.52,0,0,0.0,1,6,3.57,2,7,2.72,0,0,0.0,2,6,1.93,0,0,0.0,2,8,3.34
2025-04-03,GB,,facebook,SB_UAC_English_KYC_Completed_Firebase_Nov'22,,0,re-attribution,,233,0,0.0,47.85,,,47.85,,0,0,0.0,0,0,0.0,1,9,2.4,2,7,0.33,2,7,1.39,1,9,9.47,1,8,4.13,1,6,0.65,2,3,6.68,0,0,0.0,1,0,0.0,1,5,1.44,1,4,8.29,0,0,0.0,1,7,3.84,2,6,8.06,1,9,9.54,0,0,0.0,0,0,0.0,2,9,3.53,2,4,9.31,0,0,0.0,0,0,0.0,1,2,9.98,0,0,0.0,0,0,0.0,0,0,0.0,1,4,1.39,0,0,0.0,2,9,0.93,1,4,5.1,1,2,2.61,2,5,8.16,0,0,0.0,0,0,0.0,1,4,1.49,0,0,0.0,1,6,3.04
2025-06-04,US,,organic,SB_UAC_English_KYC_Completed_Firebase_May'24,175.0,0,other,0.0,35,1,1.0,91.89,,,45.95,,1,7,2.69,0,0,0.0,2,3,0.91,0,0,0.0,0,0,0.0,2,7,2.92,2,6,1.59,0,0,0.0,2,7,4.25,2,0,0.0,0,0,0.0,2,8,7.98,1,9,6.48,0,0,0.0,2,1,2.14,2,0,0.0,0,0,0.0,2,8,0.92,0,0,0.0,1,6,9.58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,5,9.46,0,0,0.0,2,8,9.16,2,6,3.16,0,0,0.0,2,4,6.36,0,0,0.0,0,0,0.0,0,0,0.0,1,4,8.52,1,7,6.52,1,3,9.51,2,2,7.79,0,0,0.0
2025-04-07,US,,organic,SB_UAC_English_KYC_NonFos_Firebase_May'24,,5,re-attribution,,123,4,0.67,74.24,,,14.85,,2,3,8.35,0,0,0.0,1,2,8.72,1,6,9.36,2,8,7.87,2,1,5.88,2,5,6.13,2,2,7.89,0,0,0.0,2,5,1.64,1,3,3.07,1,8,1.78,2,2,0.43,1,7,7.72,0,0,0.0,2,10,4.43,2,5,1.29,2,1,4.58,0,0,0.0,2,2,0.04,1,10,8.69,0,0,0.0,0,0,0.0,1,2,0.81,2,5,1.02,1,10,3.74,2,2,6.3,0,0,0.0,2,6,6.52,2,3,8.35,0,0,0.0,1,7,1.18,0,0,0.0,1,0,0.0,1,5,5.36,2,6,2.09,0,0,0.0,0,0,0.0
2025-04-06,CA,,facebook,SB_UAC_Hindi_KYC_Completed_Firebase_May'24,,1,re-attribution,,242,2,1.0,90.88,,,30.29,,1,5,0.86,2,7,6.76,0,0,0.0,1,6,3.56,0,0,0.0,1,2,7.07,0,0,0.0,1,0,0.0,0,0,0.0,1,2,4.97,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,6,3.4,0,0,0.0,0,0,0.0,2,5,2.19,1,4,2.7,1,5,5.67,2,1,2.25,1,10,4.83,1,0,0.0,1,10,3.68,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0,2,7,7.48,0,0,0.0,1,8,4.62,1,1,9.51,2,0,0.0,1,0,0.0,1,5,4.07,0,0,0.0,2,4,7.26
2025-03-11,CA,,googleadwords_int,SB_UAC_English_KYC_Completed_Firebase_Nov'22,,6,new install,,158,1,0.14,98.17,,,49.09,,0,0,0.0,1,7,5.23,2,7,7.47,0,0,0.0,1,2,7.53,1,5,1.64,1,3,5.74,1,3,7.16,2,4,3.56,2,8,8.87,2,6,0.0,1,10,3.99,0,0,0.0,2,0,0.0,1,0,0.0,1,8,6.76,2,2,7.32,1,3,8.62,1,1,5.16,1,7,7.96,2,5,7.92,2,10,9.35,0,0,0.0,2,5,0.78,2,1,4.13,2,8,1.86,0,0,0.0,0,0,0.0,2,1,9.94,1,4,7.89,1,2,1.69,1,3,8.29,1,6,3.92,1,9,3.43,1,6,2.62,2,4,5.97,2,2,9.07,2,7,7.4
2025-01-14,GB,,other,SB_UAC_English_KYC_NonFos_Firebase_Nov'22,954.0,0,new install,0.0,317,0,0.0,74.4,495.8,-0.85,74.4,,1,7,1.42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,10,3.09,0,0,0.0,0,0,0.0,0,0,0.0,2,6,9.05,2,3,3.08,0,0,0.0,2,2,1.95,1,2,7.16,1,5,9.71,2,5,3.48,1,5,2.92,2,4,1.46,0,0,0.0,2,10,3.26,0,0,0.0,1,8,7.65,2,7,3.56,0,0,0.0,1,10,7.82,2,10,5.29,0,0,0.0,1,2,6.12,2,4,5.37,2,8,8.14,0,0,0.0,0,0,0.0,1,4,1.4,1,3,6.63,0,0,0.0,0,0,0.0,2,0,0.0
2025-02-28,GB,Freeman-Howell,googleadwords_int,SB_UAC_Hindi_KYC_Completed_Firebase_April'24,290.0,3,new install,0.010344827586206896,259,4,1.0,56.13,,,11.23,,1,10,9.61,1,8,5.86,1,4,0.51,0,0,0.0,1,4,0.73,2,5,6.08,1,10,1.7,0,0,0.0,1,0,0.0,0,0,0.0,1,2,3.2,2,3,9.52,2,10,8.11,1,0,0.0,1,5,7.51,1,10,3.27,1,0,0.0,0,0,0.0,0,0,0.0,1,0,0.0,2,5,2.09,0,0,0.0,2,10,4.54,2,7,6.9,1,1,5.66,1,7,2.03,2,1,0.2,1,6,0.21,2,4,1.68,0,0,0.0,2,0,0.0,2,4,2.8,0,0,0.0,2,9,4.39,0,0,0.0,2,5,4.72,0,0,0.0,0,0,0.0
2025-09-27,US,,facebook,SB_UAC_English_KYC_NonFos_Firebase_May'24,700.0,4,re-attribution,0.005714285714285714,212,4,0.8,27.87,357.33,-0.92,5.57,89.33,2,2,2.97,1,9,2.32,0,0,0.0,1,7,4.82,2,8,7.09,1,5,6.38,2,6,8.47,2,7,4.88,2,3,2.16,0,0,0.0,2,10,7.82,0,0,0.0,1,7,1.81,1,3,0.14,1,10,1.08,0,0,0.0,1,4,1.7,0,0,0.0,1,7,9.45,1,3,2.72,1,0,0.0,0,0,0.0,2,3,1.54,1,8,2.98,1,2,0.53,2,9,8.51,1,10,1.19,0,0,0.0,1,0,0.0,2,10,2.64,2,6,9.24,2,9,1.38,1,10,0.03,2,7,0.43,1,5,9.54,0,0,0.0,1,8,5.7,0,0,0.0
2025-08-16,US,,other,SB_UAC_Hindi_KYC_NonFos_Firebase_Nov'22,,10,other,,28,0,0.0,61.37,,,61.37,,2,0,0.0,2,8,3.8,0,0,0.0,0,0,0.0,2,8,8.35,2,0,0.0,0,0,0.0,2,9,5.23,2,2,0.03,1,6,4.67,2,5,1.21,2,6,4.68,2,8,0.69,2,0,0.0,0,0,0.0,2,4,0.09,1,7,0.93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,8.27,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,2,1,9.58,0,0,0.0,0,0,0.0,1,5,2.56,2,2,7.38,1,9,5.22,0,0,0.0,0,0,0.0,0,0,0.0,2,6,6.75,1,9,4.22
2025-06-07,IN,,other,SB_UAC_Hindi_KYC_Completed_Firebase_April'24,970.0,2,other,0.002061855670103093,137,0,0.0,69.67,,,69.67,,1,3,7.4,0,0,0.0,1,3,0.71,0,0,0.0,2,6,9.66,1,1,1.25,0,0,0.0,0,0,0.0,1,6,2.12,0,0,0.0,2,4,4.57,2,5,0.74,1,0,0.0,2,10,5.52,1,10,9.55,1,1,2.38,2,0,0.0,2,5,2.0,2,4,6.35,2,5,9.13,1,0,0.0,0,0,0.0,2,3,2.34,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0,2,1,8.09,2,3,8.28,2,9,5.7,0,0,0.0,0,0,0.0,1,2,0.72,0,0,0.0,1,6,6.48,1,7,8.27,0,0,0.0
2025-02-09,GB,,googleadwords_int,SB_UAC_English_KYC_NonFos_Firebase_Nov'22,,8,new install,,142,1,0.11,44.29,,,22.14,,1,1,7.71,2,1,6.95,1,4,3.54,1,1,3.86,1,4,3.42,2,3,2.39,1,3,3.25,0,0,0.0,0,0,0.0,0,0,0.0,1,2,8.78,2,3,5.46,1,3,6.76,1,4,0.68,1,1,4.58,1,10,0.96,1,5,8.83,2,10,3.83,1,9,7.82,0,0,0.0,2,1,6.87,1,3,7.47,1,7,8.06,1,8,5.3,1,7,3.39,2,7,7.39,2,8,2.1,2,6,4.29,2,4,9.46,2,10,0.57,0,0,0.0,0,0,0.0,1,6,4.19,0,0,0.0,2,0,0.0,1,7,3.73,1,2,6.8,2,1,8.98
2025-09-02,US,"Benson, Turner and Singh",other,SB_UAC_English_KYC_Completed_Firebase_April'24,,2,re-attribution,,339,5,1.67,5.9,,,0.98,,2,2,7.64,1,3,2.86,1,0,0.0,0,0,0.0,2,6,6.56,1,2,0.42,2,8,5.51,0,0,0.0,2,8,7.0,1,0,0.0,1,10,5.05,0,0,0.0,0,0,0.0,2,8,0.29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,3.15,2,8,4.79,0,0,0.0,1,4,3.92,1,5,1.63,2,2,5.24,1,4,9.83,1,6,3.34,1,3,9.74,0,0,0.0,0,0,0.0,2,8,0.1,0,0,0.0,2,3,0.35,1,0,0.0,0,0,0.0,0,0,0.0,1,6,2.74,2,6,3.52,2,5,3.14
